company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_departure_datetime_local,scheduled_ground_time_minutes,minimum_turn_minutes,ground_time_deficit,total_seats,total_pax_flight,passenger_load_pct,checked_bags,transfer_bags,transfer_to_checked_ratio,hot_transfer_bags,ssr_count,departure_delay_minutes,difficulty_score,daily_rank,daily_pct_rank,difficulty_class
YX,3654,2025-08-03,ORD,2025-08-03 13:11:00+00:00,60,34,26,76,75,0.9868421052631579,0,2,0.0,2,1.0,-7.0,93.65450843633111,84.0,0.15328467153284672,Difficult
OO,5337,2025-08-07,ORD,2025-08-07 14:00:00+00:00,55,34,21,76,86,1.131578947368421,0,2,0.0,2,1.0,4.0,94.89572623419394,53.0,0.09566787003610108,Difficult
UA,2430,2025-08-13,ORD,2025-08-13 14:10:00+00:00,79,51,28,166,87,0.5240963855421686,0,1,0.0,1,2.0,-4.0,93.66546904210819,64.0,0.12098298676748583,Difficult
UA,445,2025-08-11,ORD,2025-08-11 15:50:00+00:00,68,56,12,179,143,0.7988826815642458,0,23,0.0,23,2.0,0.0,88.51068528396249,202.0,0.3543859649122807,Medium
UA,293,2025-08-04,ORD,2025-08-04 11:00:00+00:00,57,51,6,166,183,1.1024096385542168,0,0,0.0,0,2.0,-6.0,91.79453653000547,123.0,0.2176991150442478,Medium
UA,1742,2025-08-06,ORD,2025-08-06 18:26:00+00:00,81,51,30,166,189,1.1385542168674698,0,0,0.0,0,2.0,269.0,93.8831436133111,79.0,0.15737051792828685,Difficult
YX,3402,2025-08-04,ORD,2025-08-04 18:15:00+00:00,45,42,3,76,74,0.9736842105263158,0,0,0.0,0,3.0,-4.0,93.23259664574634,85.0,0.1504424778761062,Difficult
G7,4194,2025-08-04,ORD,2025-08-04 14:30:00+00:00,145,29,116,50,42,0.84,0,0,0.0,0,0.0,39.0,93.91913581998595,71.0,0.1256637168141593,Difficult
UA,1848,2025-08-13,ORD,2025-08-13 10:35:00+00:00,65,43,22,126,131,1.0396825396825398,0,16,0.0,16,5.0,-6.0,89.14119670873671,173.0,0.3270321361058601,Medium
OO,4739,2025-08-09,ORD,2025-08-09 15:35:00+00:00,60,29,31,50,50,1.0,0,2,0.0,2,1.0,1.0,96.12778687604643,43.0,0.08253358925143954,Difficult
OO,5729,2025-08-06,ORD,2025-08-06 11:05:00+00:00,93,29,64,50,58,1.16,0,0,0.0,0,5.0,-6.0,94.74977196934108,66.0,0.13147410358565736,Difficult
G7,4585,2025-08-07,ORD,2025-08-07 10:55:00+00:00,63,29,34,50,43,0.86,0,1,0.0,1,0.0,-7.0,94.22511029817818,61.0,0.11010830324909747,Difficult
UA,1641,2025-08-07,ORD,2025-08-07 21:30:00+00:00,78,43,35,126,61,0.48412698412698413,0,0,0.0,0,3.0,6.0,93.41474928642322,76.0,0.1371841155234657,Difficult
OO,5362,2025-08-12,ORD,2025-08-12 21:40:00+00:00,444,29,415,50,31,0.62,0,0,0.0,0,2.0,10.0,92.07257896720836,91.0,0.19238900634249473,Difficult
OO,5118,2025-08-01,ORD,2025-08-01 12:45:00+00:00,57,29,28,50,45,0.9,0,5,0.0,5,1.0,-6.0,91.29810782566621,120.0,0.21390374331550802,Medium
OO,5292,2025-08-15,ORD,2025-08-15 08:45:00+00:00,1172,42,1130,76,70,0.9210526315789473,0,8,0.0,8,4.0,9.0,93.77992840578064,69.0,0.12410071942446044,Difficult
OO,5125,2025-08-13,ORD,2025-08-13 11:38:00+00:00,43,29,14,50,52,1.04,0,3,0.0,3,1.0,-8.0,93.42527593908132,69.0,0.13043478260869565,Difficult
UA,2147,2025-08-03,ORD,2025-08-03 18:30:00+00:00,85,43,42,126,119,0.9444444444444444,0,0,0.0,0,1.0,35.0,92.88229721585076,100.0,0.18248175182481752,Difficult
UA,1347,2025-08-11,ORD,2025-08-11 16:20:00+00:00,96,56,40,179,214,1.1955307262569832,0,0,0.0,0,3.0,-5.0,91.06665778775775,141.0,0.24736842105263157,Medium
UA,944,2025-08-04,ORD,2025-08-04 15:10:00+00:00,1370,155,1215,318,289,0.9088050314465409,0,1,0.0,1,7.0,18.0,93.17469201674781,88.0,0.15575221238938053,Difficult
UA,1933,2025-08-06,ORD,2025-08-06 08:47:00+00:00,53,51,2,166,139,0.8373493975903614,0,11,0.0,11,1.0,1.0,95.36583868546099,57.0,0.11354581673306773,Difficult
UA,739,2025-08-14,ORD,2025-08-14 19:59:00+00:00,64,46,18,150,144,0.96,0,0,0.0,0,2.0,16.0,85.83149478363211,278.0,0.49642857142857144,Medium
UA,752,2025-08-10,ORD,2025-08-10 12:50:00+00:00,183,46,137,150,178,1.1866666666666668,0,3,0.0,3,0.0,15.0,92.97579728106456,88.0,0.15798922800718132,Difficult
UA,764,2025-08-02,ORD,2025-08-02 08:45:00+00:00,57,52,5,126,181,1.4365079365079365,0,6,0.0,6,3.0,3.0,94.03145999751628,71.0,0.13653846153846153,Difficult
UA,912,2025-08-10,ORD,2025-08-10 21:10:00+00:00,150,75,75,176,176,1.0,0,3,0.0,3,3.0,5.0,95.64616317665552,49.0,0.08797127468581688,Difficult
OO,5124,2025-08-04,ORD,2025-08-04 21:07:00+00:00,63,29,34,50,55,1.1,0,4,0.0,4,3.0,-2.0,95.75507806655064,43.0,0.07610619469026549,Difficult
OO,5607,2025-08-09,ORD,2025-08-09 09:20:00+00:00,101,34,67,70,65,0.9285714285714286,0,4,0.0,4,3.0,12.0,88.61596461505941,193.0,0.3704414587332054,Medium
OO,5414,2025-08-15,ORD,2025-08-15 15:35:00+00:00,-76,29,-105,50,49,0.98,0,6,0.0,6,2.0,151.0,89.4003310653597,181.0,0.3255395683453237,Medium
UA,275,2025-08-15,ORD,2025-08-15 08:45:00+00:00,64,46,18,150,151,1.0066666666666666,0,25,0.0,25,2.0,-9.0,94.00001913847198,67.0,0.12050359712230216,Difficult
UA,2182,2025-08-02,ORD,2025-08-02 11:20:00+00:00,96,46,50,150,185,1.2333333333333334,0,0,0.0,0,3.0,-7.0,94.45164111546724,63.0,0.12115384615384615,Difficult
UA,1361,2025-08-08,ORD,2025-08-08 21:20:00+00:00,180,114,66,166,212,1.2771084337349397,0,27,0.0,27,2.0,55.0,91.35887712671912,112.0,0.2014388489208633,Medium
G7,4507,2025-08-02,ORD,2025-08-02 20:14:00+00:00,79,29,50,50,56,1.12,0,0,0.0,0,0.0,3.0,91.23501288274748,138.0,0.2653846153846154,Medium
UA,1975,2025-08-01,ORD,2025-08-01 07:30:00+00:00,937,56,881,179,200,1.1173184357541899,0,0,0.0,0,4.0,-5.0,94.3830664799163,58.0,0.10338680926916222,Difficult
UA,2243,2025-08-10,ORD,2025-08-10 18:20:00+00:00,75,46,29,150,146,0.9733333333333334,0,0,0.0,0,0.0,24.0,88.15941896557871,232.0,0.41651705565529623,Medium
G7,4613,2025-08-08,ORD,2025-08-08 09:05:00+00:00,155,29,126,50,53,1.06,0,0,0.0,0,0.0,17.0,90.3906742292135,140.0,0.2517985611510791,Medium
UA,1006,2025-08-01,ORD,2025-08-01 18:00:00+00:00,64,51,13,166,183,1.1024096385542168,0,13,0.0,13,1.0,11.0,92.53569629913906,86.0,0.1532976827094474,Difficult
UA,2661,2025-08-12,ORD,2025-08-12 10:00:00+00:00,63,51,12,166,145,0.8734939759036144,0,0,0.0,0,1.0,-10.0,92.92556687041616,76.0,0.160676532769556,Difficult
UA,576,2025-08-06,ORD,2025-08-06 15:35:00+00:00,72,62,10,200,217,1.085,0,27,0.0,27,2.0,-1.0,91.23786732662208,139.0,0.27689243027888444,Medium
UA,920,2025-08-11,ORD,2025-08-11 18:05:00+00:00,235,145,90,167,171,1.0239520958083832,0,5,0.0,5,7.0,1.0,92.09259354781312,113.0,0.19824561403508772,Difficult
UA,604,2025-08-03,ORD,2025-08-03 07:10:00+00:00,1084,46,1038,150,137,0.9133333333333333,0,5,0.0,5,3.0,0.0,92.12950061639972,118.0,0.21532846715328466,Medium
YX,3668,2025-08-04,ORD,2025-08-04 08:45:00+00:00,50,39,11,76,75,0.9868421052631579,0,3,0.0,3,1.0,-3.0,94.98393190232673,56.0,0.09911504424778761,Difficult
UA,2440,2025-08-01,ORD,2025-08-01 13:02:00+00:00,67,64,3,179,199,1.111731843575419,0,6,0.0,6,2.0,9.0,91.88526177191115,100.0,0.17825311942959002,Difficult
UA,1413,2025-08-06,ORD,2025-08-06 08:55:00+00:00,86,51,35,166,126,0.7590361445783133,0,4,0.0,4,1.0,-6.0,92.48197552706125,104.0,0.20717131474103587,Medium
UA,1069,2025-08-15,ORD,2025-08-15 19:40:00+00:00,-45,43,-88,126,92,0.7301587301587301,0,3,0.0,3,1.0,128.0,93.43562902981687,77.0,0.13848920863309352,Difficult
UA,1857,2025-08-07,ORD,2025-08-07 20:11:00+00:00,75,51,24,166,183,1.1024096385542168,0,0,0.0,0,0.0,0.0,90.42732103928229,149.0,0.26895306859205775,Medium
UA,2628,2025-08-06,ORD,2025-08-06 21:30:00+00:00,65,43,22,126,64,0.5079365079365079,0,0,0.0,0,1.0,155.0,93.4439787155601,88.0,0.1752988047808765,Difficult
G7,4188,2025-08-11,ORD,2025-08-11 18:10:00+00:00,80,29,51,50,48,0.96,0,3,0.0,3,1.0,5.0,94.07625191006295,70.0,0.12280701754385964,Difficult
UA,1485,2025-08-03,ORD,2025-08-03 13:40:00+00:00,25,56,-31,179,190,1.0614525139664805,0,5,0.0,5,0.0,25.0,93.79520498494468,81.0,0.1478102189781022,Difficult
G7,4389,2025-08-14,ORD,2025-08-14 12:50:00+00:00,-98,29,-127,50,51,1.02,0,6,0.0,6,1.0,109.0,95.9581671344367,47.0,0.08392857142857142,Difficult
UA,1830,2025-08-06,ORD,2025-08-06 13:12:00+00:00,58,46,12,150,157,1.0466666666666666,0,1,0.0,1,1.0,5.0,88.9199456100816,188.0,0.3745019920318725,Medium
OO,5021,2025-08-14,ORD,2025-08-14 20:50:00+00:00,127,29,98,50,44,0.88,0,0,0.0,0,0.0,17.0,92.80867727140915,81.0,0.14464285714285716,Difficult
UA,1082,2025-08-09,ORD,2025-08-09 14:12:00+00:00,58,46,12,150,178,1.1866666666666668,0,4,0.0,4,5.0,4.0,91.68528628800698,99.0,0.19001919385796545,Difficult
UA,2005,2025-08-05,ORD,2025-08-05 19:50:00+00:00,85,51,34,166,83,0.5,0,4,0.0,4,2.0,-3.0,93.64739159608253,72.0,0.1366223908918406,Difficult
UA,938,2025-08-07,ORD,2025-08-07 21:25:00+00:00,600,145,455,167,188,1.125748502994012,0,3,0.0,3,5.0,45.0,91.2903683695766,128.0,0.23104693140794225,Medium
G7,4416,2025-08-15,ORD,2025-08-15 18:05:00+00:00,60,29,31,50,60,1.2,0,7,0.0,7,5.0,78.0,91.6794500481827,114.0,0.20503597122302158,Medium
YX,3440,2025-08-06,ORD,2025-08-06 07:04:00+00:00,539,42,497,76,80,1.0526315789473684,0,2,0.0,2,2.0,-13.0,93.24732602841117,91.0,0.18127490039840638,Difficult
OO,5526,2025-08-11,ORD,2025-08-11 18:05:00+00:00,55,29,26,50,50,1.0,0,12,0.0,12,0.0,-3.0,98.17064714623889,6.0,0.010526315789473684,Difficult
OO,5121,2025-08-11,ORD,2025-08-11 07:45:00+00:00,85,29,56,50,11,0.22,0,0,0.0,0,0.0,-13.0,96.00027045844294,42.0,0.07368421052631578,Difficult
G7,4554,2025-08-01,ORD,2025-08-01 14:00:00+00:00,71,29,42,50,64,1.28,0,12,0.0,12,0.0,-1.0,89.43239223086276,172.0,0.3065953654188948,Medium
UA,1082,2025-08-03,ORD,2025-08-03 14:12:00+00:00,58,46,12,150,150,1.0,0,8,0.0,8,2.0,10.0,94.80492349767215,64.0,0.11678832116788321,Difficult
OO,5472,2025-08-10,ORD,2025-08-10 07:15:00+00:00,72,29,43,50,42,0.84,0,8,0.0,8,1.0,-2.0,96.38208819082118,35.0,0.06283662477558348,Difficult
OO,5051,2025-08-15,ORD,2025-08-15 21:15:00+00:00,72,29,43,50,31,0.62,0,24,0.0,24,0.0,-2.0,92.08926901902137,105.0,0.18884892086330934,Difficult
OO,5810,2025-08-14,ORD,2025-08-14 20:20:00+00:00,100,29,71,50,44,0.88,0,0,0.0,0,3.0,3.0,90.99302998140861,129.0,0.23035714285714284,Medium
OO,5624,2025-08-01,ORD,2025-08-01 17:50:00+00:00,65,34,31,76,82,1.0789473684210527,0,19,0.0,19,4.0,7.0,92.65753459199408,82.0,0.14616755793226383,Difficult
UA,721,2025-08-15,ORD,2025-08-15 09:15:00+00:00,80,56,24,179,202,1.1284916201117319,0,0,0.0,0,2.0,-1.0,95.60073307032683,42.0,0.07553956834532374,Difficult
UA,2862,2025-08-12,ORD,2025-08-12 10:50:00+00:00,67,56,11,179,154,0.8603351955307262,0,3,0.0,3,3.0,-7.0,95.418680046372,42.0,0.08879492600422834,Difficult
UA,2414,2025-08-02,ORD,2025-08-02 10:43:00+00:00,73,43,30,126,122,0.9682539682539683,0,4,0.0,4,2.0,84.0,92.63637388713072,103.0,0.19807692307692307,Difficult
OO,5847,2025-08-05,ORD,2025-08-05 16:20:00+00:00,90,34,56,76,86,1.131578947368421,0,0,0.0,0,0.0,-1.0,92.42295061662782,96.0,0.18216318785578747,Difficult
UA,307,2025-08-11,ORD,2025-08-11 09:15:00+00:00,65,43,22,126,140,1.1111111111111112,0,1,0.0,1,7.0,-9.0,94.6727184990899,63.0,0.11052631578947368,Difficult
OO,4645,2025-08-10,ORD,2025-08-10 11:05:00+00:00,285,29,256,50,51,1.02,0,0,0.0,0,0.0,-4.0,97.71335295527972,6.0,0.010771992818671455,Difficult
UA,1398,2025-08-07,ORD,2025-08-07 18:20:00+00:00,75,51,24,166,172,1.036144578313253,0,3,0.0,3,3.0,6.0,97.04893045181517,16.0,0.02888086642599278,Difficult
UA,1811,2025-08-14,ORD,2025-08-14 12:45:00+00:00,81,60,21,166,183,1.1024096385542168,0,8,0.0,8,5.0,-2.0,97.2318473056714,19.0,0.033928571428571426,Difficult
UA,2677,2025-08-08,ORD,2025-08-08 17:56:00+00:00,246,122,124,176,185,1.0511363636363635,0,14,0.0,14,2.0,-1.0,96.16877666475015,32.0,0.05755395683453238,Difficult
UA,938,2025-08-09,ORD,2025-08-09 21:25:00+00:00,245,145,100,167,146,0.874251497005988,0,0,0.0,0,3.0,-6.0,96.6102128826597,34.0,0.06525911708253358,Difficult
UA,1778,2025-08-12,ORD,2025-08-12 08:45:00+00:00,173,57,116,166,132,0.7951807228915663,0,19,0.0,19,3.0,7.0,98.45772371725194,3.0,0.006342494714587738,Difficult
YX,3468,2025-08-12,ORD,2025-08-12 11:50:00+00:00,47,34,13,76,68,0.8947368421052632,0,0,0.0,0,0.0,-9.0,96.21583561224215,29.0,0.0613107822410148,Difficult
UA,660,2025-08-04,ORD,2025-08-04 09:05:00+00:00,87,62,25,200,225,1.125,0,0,0.0,0,5.0,-7.0,96.94901987724653,23.0,0.04070796460176991,Difficult
UA,972,2025-08-10,ORD,2025-08-10 17:50:00+00:00,410,155,255,318,327,1.028301886792453,0,43,0.0,43,5.0,62.0,96.55321790854443,31.0,0.05565529622980251,Difficult
UA,490,2025-08-08,ORD,2025-08-08 08:45:00+00:00,68,43,25,126,131,1.0396825396825398,0,14,0.0,14,2.0,-5.0,97.6138995087362,7.0,0.012589928057553957,Difficult
OO,5314,2025-08-11,ORD,2025-08-11 19:40:00+00:00,49,29,20,50,47,0.94,0,6,0.0,6,4.0,5.0,97.08559668159371,22.0,0.03859649122807018,Difficult
UA,2487,2025-08-01,ORD,2025-08-01 21:23:00+00:00,63,56,7,179,200,1.1173184357541899,0,19,0.0,19,1.0,25.0,97.54220533367783,11.0,0.0196078431372549,Difficult
UA,752,2025-08-01,ORD,2025-08-01 12:50:00+00:00,65,43,22,126,159,1.2619047619047619,0,6,0.0,6,3.0,5.0,96.03519429084683,36.0,0.06417112299465241,Difficult
YX,3690,2025-08-07,ORD,2025-08-07 15:40:00+00:00,57,34,23,76,79,1.0394736842105263,0,2,0.0,2,0.0,-4.0,96.72409109241948,25.0,0.04512635379061372,Difficult
OO,5470,2025-08-04,ORD,2025-08-04 08:40:00+00:00,38,34,4,76,81,1.0657894736842106,0,13,0.0,13,0.0,0.0,94.15877352022845,66.0,0.1168141592920354,Difficult
UA,2343,2025-08-07,ORD,2025-08-07 14:21:00+00:00,75,56,19,179,133,0.7430167597765364,0,1,0.0,1,2.0,6.0,96.77173411156423,24.0,0.04332129963898917,Difficult
UA,2137,2025-08-08,ORD,2025-08-08 09:02:00+00:00,74,46,28,150,177,1.18,0,10,0.0,10,1.0,3.0,97.05411826550399,16.0,0.02877697841726619,Difficult
UA,563,2025-08-09,ORD,2025-08-09 07:10:00+00:00,592,62,530,200,246,1.23,0,28,0.0,28,1.0,-3.0,96.17408082746715,41.0,0.07869481765834933,Difficult
UA,767,2025-08-08,ORD,2025-08-08 21:32:00+00:00,72,62,10,200,240,1.2,0,0,0.0,0,1.0,-7.0,91.8210469591876,97.0,0.17446043165467626,Difficult
UA,1842,2025-08-12,ORD,2025-08-12 20:20:00+00:00,116,62,54,200,112,0.56,0,0,0.0,0,0.0,182.0,97.7905347360901,9.0,0.019027484143763214,Difficult
UA,980,2025-08-14,ORD,2025-08-14 20:15:00+00:00,135,150,-15,243,255,1.0493827160493827,0,0,0.0,0,4.0,3.0,96.38660639555883,41.0,0.07321428571428572,Difficult
UA,1857,2025-08-08,ORD,2025-08-08 10:54:00+00:00,85,51,34,166,243,1.463855421686747,0,2,0.0,2,1.0,-3.0,98.55659032931948,2.0,0.0035971223021582736,Difficult
UA,2666,2025-08-13,ORD,2025-08-13 05:00:00+00:00,447,62,385,200,215,1.075,0,0,0.0,0,5.0,-6.0,97.51068423942341,4.0,0.007561436672967864,Difficult
OO,6004,2025-08-15,ORD,2025-08-15 19:35:00+00:00,40,34,6,70,48,0.6857142857142857,0,3,0.0,3,2.0,17.0,97.07680467768076,22.0,0.039568345323741004,Difficult
UA,786,2025-08-07,ORD,2025-08-07 11:17:00+00:00,93,46,47,150,170,1.1333333333333333,0,2,0.0,2,1.0,-2.0,97.07171728557124,14.0,0.02527075812274368,Difficult
UA,972,2025-08-05,ORD,2025-08-05 17:55:00+00:00,670,155,515,318,398,1.251572327044025,0,75,0.0,75,11.0,8.0,96.41597072807832,32.0,0.06072106261859583,Difficult
UA,2154,2025-08-12,ORD,2025-08-12 18:25:00+00:00,115,56,59,179,143,0.7988826815642458,0,0,0.0,0,3.0,45.0,95.38495048862656,44.0,0.09302325581395349,Difficult
OO,5344,2025-08-05,ORD,2025-08-05 11:05:00+00:00,208,29,179,50,43,0.86,0,2,0.0,2,2.0,-10.0,98.48510528945403,7.0,0.013282732447817837,Difficult
UA,1270,2025-08-03,ORD,2025-08-03 09:23:00+00:00,87,70,17,179,272,1.5195530726256983,0,0,0.0,0,2.0,-1.0,95.838625902561,53.0,0.09671532846715329,Difficult
OO,5526,2025-08-15,ORD,2025-08-15 18:05:00+00:00,107,29,78,50,46,0.92,0,3,0.0,3,0.0,6.0,93.33929419689522,78.0,0.14028776978417265,Difficult
OO,5280,2025-08-12,ORD,2025-08-12 21:29:00+00:00,279,34,245,76,88,1.1578947368421053,0,0,0.0,0,1.0,116.0,96.59368864234055,24.0,0.0507399577167019,Difficult
OO,5538,2025-08-06,ORD,2025-08-06 18:25:00+00:00,76,29,47,50,49,0.98,0,0,0.0,0,2.0,35.0,96.54673311368687,40.0,0.0796812749003984,Difficult
G7,4395,2025-08-09,ORD,2025-08-09 18:15:00+00:00,85,29,56,50,50,1.0,0,0,0.0,0,1.0,7.0,98.26793682136864,3.0,0.005758157389635317,Difficult
G7,4476,2025-08-13,ORD,2025-08-13 13:55:00+00:00,49,29,20,50,50,1.0,0,31,0.0,31,0.0,5.0,97.50926822294886,5.0,0.00945179584120983,Difficult
OO,5215,2025-08-06,ORD,2025-08-06 09:06:00+00:00,1066,29,1037,50,49,0.98,0,0,0.0,0,2.0,-4.0,96.86621026011989,32.0,0.06374501992031872,Difficult
UA,2672,2025-08-06,ORD,2025-08-06 10:39:00+00:00,74,43,31,126,138,1.0952380952380953,0,3,0.0,3,4.0,-6.0,97.57868397439319,12.0,0.02390438247011952,Difficult
OO,5382,2025-08-08,ORD,2025-08-08 15:35:00+00:00,40,29,11,50,48,0.96,0,11,0.0,11,1.0,-1.0,96.91328192762548,22.0,0.039568345323741004,Difficult
OO,5289,2025-08-14,ORD,2025-08-14 10:35:00+00:00,69,29,40,50,49,0.98,0,9,0.0,9,2.0,-3.0,96.41622402424177,40.0,0.07142857142857142,Difficult
G7,4188,2025-08-01,ORD,2025-08-01 18:10:00+00:00,80,29,51,50,42,0.84,0,6,0.0,6,3.0,161.0,97.91709879199469,7.0,0.012477718360071301,Difficult
OO,5843,2025-08-12,ORD,2025-08-12 10:50:00+00:00,195,34,161,76,66,0.868421052631579,0,8,0.0,8,4.0,-8.0,97.47577426403434,11.0,0.023255813953488372,Difficult
UA,1657,2025-08-03,ORD,2025-08-03 07:00:00+00:00,68,57,11,166,187,1.1265060240963856,0,6,0.0,6,4.0,-1.0,96.53090024975087,40.0,0.072992700729927,Difficult
UA,1785,2025-08-05,ORD,2025-08-05 16:46:00+00:00,111,56,55,179,182,1.0167597765363128,0,3,0.0,3,4.0,-1.0,97.54252816566655,11.0,0.020872865275142316,Difficult
UA,2417,2025-08-08,ORD,2025-08-08 16:13:00+00:00,81,56,25,179,245,1.3687150837988826,0,1,0.0,1,1.0,-1.0,93.09828513755409,68.0,0.1223021582733813,Difficult
UA,1660,2025-08-09,ORD,2025-08-09 16:50:00+00:00,118,66,52,234,305,1.3034188034188035,0,6,0.0,6,1.0,105.0,97.63846581145762,12.0,0.023032629558541268,Difficult
UA,1775,2025-08-14,ORD,2025-08-14 10:45:00+00:00,75,56,19,179,225,1.2569832402234637,0,11,0.0,11,1.0,-3.0,94.0796016886404,63.0,0.1125,Difficult
G7,4482,2025-08-10,ORD,2025-08-10 15:35:00+00:00,40,29,11,50,54,1.08,0,0,0.0,0,1.0,81.0,97.30451463646212,12.0,0.02154398563734291,Difficult
UA,758,2025-08-11,ORD,2025-08-11 10:35:00+00:00,297,64,233,179,198,1.106145251396648,0,37,0.0,37,1.0,8.0,97.35789703231339,13.0,0.02280701754385965,Difficult
UA,2090,2025-08-11,ORD,2025-08-11 07:01:00+00:00,1292,56,1236,179,189,1.0558659217877095,0,0,0.0,0,2.0,8.0,96.81510693299327,29.0,0.05087719298245614,Difficult
UA,1693,2025-08-03,ORD,2025-08-03 13:55:00+00:00,57,46,11,150,136,0.9066666666666666,0,3,0.0,3,1.0,-5.0,98.3012254988701,8.0,0.014598540145985401,Difficult
OO,5555,2025-08-12,ORD,2025-08-12 18:10:00+00:00,637,29,608,50,27,0.54,0,2,0.0,2,0.0,212.0,96.54437549871363,25.0,0.052854122621564484,Difficult
UA,1823,2025-08-04,ORD,2025-08-04 07:10:00+00:00,105,68,37,200,213,1.065,0,4,0.0,4,0.0,9.0,97.58979475283425,6.0,0.010619469026548672,Difficult
OO,5977,2025-08-14,ORD,2025-08-14 12:45:00+00:00,93,34,59,76,52,0.6842105263157895,0,10,0.0,10,2.0,-1.0,94.16943415720915,61.0,0.10892857142857143,Difficult
UA,1905,2025-08-03,ORD,2025-08-03 18:10:00+00:00,65,46,19,150,156,1.04,0,5,0.0,5,3.0,6.0,97.43870464262821,17.0,0.03102189781021898,Difficult
UA,1842,2025-08-03,ORD,2025-08-03 20:20:00+00:00,85,62,23,200,226,1.13,0,0,0.0,0,1.0,19.0,95.72488446912985,56.0,0.10218978102189781,Difficult
UA,909,2025-08-07,ORD,2025-08-07 18:15:00+00:00,255,150,105,243,259,1.0658436213991769,0,0,0.0,0,4.0,0.0,97.3708365207707,6.0,0.010830324909747292,Difficult
UA,2865,2025-08-12,ORD,2025-08-12 18:30:00+00:00,86,51,35,166,159,0.9578313253012049,0,0,0.0,0,1.0,31.0,96.75706946734594,21.0,0.04439746300211417,Difficult
OO,5915,2025-08-09,ORD,2025-08-09 16:50:00+00:00,45,29,16,50,54,1.08,0,0,0.0,0,0.0,-3.0,96.34948634936661,39.0,0.07485604606525911,Difficult
OO,4780,2025-08-05,ORD,2025-08-05 11:00:00+00:00,70,29,41,50,57,1.14,0,0,0.0,0,1.0,-6.0,95.07405588214523,48.0,0.09108159392789374,Difficult
UA,2011,2025-08-06,ORD,2025-08-06 08:48:00+00:00,67,60,7,150,171,1.14,0,6,0.0,6,3.0,-4.0,96.79982608081762,35.0,0.0697211155378486,Difficult
OO,5843,2025-08-04,ORD,2025-08-04 10:50:00+00:00,89,34,55,76,87,1.144736842105263,0,2,0.0,2,1.0,-6.0,97.26889913495216,12.0,0.021238938053097345,Difficult
UA,2417,2025-08-03,ORD,2025-08-03 16:13:00+00:00,81,56,25,179,204,1.1396648044692737,0,0,0.0,0,4.0,0.0,96.51000258528066,41.0,0.07481751824817519,Difficult
UA,2616,2025-08-03,ORD,2025-08-03 12:46:00+00:00,75,51,24,166,203,1.2228915662650603,0,8,0.0,8,3.0,-3.0,96.55422118070322,39.0,0.07116788321167883,Difficult
UA,2862,2025-08-02,ORD,2025-08-02 10:50:00+00:00,66,56,10,179,215,1.2011173184357542,0,13,0.0,13,3.0,-5.0,91.45208829814038,130.0,0.25,Medium
UA,2337,2025-08-10,ORD,2025-08-10 13:05:00+00:00,87,56,31,179,215,1.2011173184357542,0,3,0.0,3,5.0,1.0,96.89861998184001,22.0,0.03949730700179533,Difficult
OO,5470,2025-08-06,ORD,2025-08-06 08:40:00+00:00,43,34,9,76,68,0.8947368421052632,0,11,0.0,11,1.0,-5.0,97.76644467187687,11.0,0.021912350597609563,Difficult
UA,1205,2025-08-08,ORD,2025-08-08 11:46:00+00:00,67,56,11,179,188,1.0502793296089385,0,1,0.0,1,1.0,-10.0,97.05411620864732,17.0,0.030575539568345324,Difficult
UA,1502,2025-08-06,ORD,2025-08-06 14:08:00+00:00,62,56,6,179,203,1.1340782122905029,0,11,0.0,11,3.0,-5.0,94.85748905736469,64.0,0.12749003984063745,Difficult
YX,3542,2025-08-09,ORD,2025-08-09 17:58:00+00:00,49,42,7,76,55,0.7236842105263158,0,5,0.0,5,3.0,4.0,94.81578885691701,55.0,0.10556621880998081,Difficult
OO,5977,2025-08-06,ORD,2025-08-06 12:45:00+00:00,-28,34,-62,76,85,1.118421052631579,0,10,0.0,10,1.0,41.0,97.4121033029404,16.0,0.03187250996015936,Difficult
UA,411,2025-08-07,ORD,2025-08-07 10:45:00+00:00,76,43,33,126,135,1.0714285714285714,0,16,0.0,16,7.0,-2.0,96.31852100640918,33.0,0.05956678700361011,Difficult
UA,1658,2025-08-15,ORD,2025-08-15 06:00:00+00:00,414,56,358,179,169,0.9441340782122905,0,0,0.0,0,2.0,-7.0,98.6307832687406,5.0,0.008992805755395683,Difficult
UA,938,2025-08-02,ORD,2025-08-02 21:25:00+00:00,245,145,100,167,187,1.1197604790419162,0,2,0.0,2,3.0,63.0,97.2324664519128,18.0,0.03461538461538462,Difficult
UA,2302,2025-08-02,ORD,2025-08-02 07:00:00+00:00,725,46,679,150,171,1.14,0,14,0.0,14,1.0,-1.0,97.13715911646085,20.0,0.038461538461538464,Difficult
UA,1414,2025-08-05,ORD,2025-08-05 08:45:00+00:00,958,46,912,150,165,1.1,0,23,0.0,23,3.0,-9.0,97.16445476189307,20.0,0.03795066413662239,Difficult
UA,1857,2025-08-12,ORD,2025-08-12 10:54:00+00:00,59,60,-1,166,102,0.6144578313253012,0,1,0.0,1,1.0,3.0,95.97260234178755,35.0,0.07399577167019028,Difficult
G7,4406,2025-08-06,ORD,2025-08-06 09:25:00+00:00,88,29,59,50,51,1.02,0,0,0.0,0,1.0,-9.0,97.80519940509073,10.0,0.0199203187250996,Difficult
